"","row","col"
"",29632,1
"",29633,1
"",29634,1
"",32956,1
"",32957,1
"",36971,1
"",36972,1
"",36973,1
"",41907,1
"",41908,1
"",41909,1
"",42590,1
"",42591,1
"",46429,1
"",46430,1
"",50394,1
"",50395,1
"",50396,1
"",54631,1
"",54632,1
"",60428,1
"",60429,1
"",60430,1
"",60431,1
"",60432,1
"",60433,1
"",60434,1
"",72433,1
"",72434,1
"",76724,1
"",76725,1
"",76726,1
"",81770,1
"",81771,1
"",81772,1
"",82439,1
"",82440,1
"",86803,1
"",86804,1
"",91566,1
"",91567,1
"",91568,1
"",12962,3
"",23357,3
"",23358,3
"",25472,3
"",32822,3
"",46297,3
"",51473,3
"",51474,3
"",54407,3
"",64430,3
"",64431,3
"",64432,3
"",64433,3
"",65744,3
"",65745,3
"",65746,3
"",65747,3
"",72293,3
"",86645,3
"",88528,3
"",88529,3
"",88530,3
"",88531,3
"x1_neg",26,158.9188333
"",10140,2
"",10141,2
"",10142,2
"",10143,2
"",10144,2
"",17541,2
"",17542,2
"",17543,2
"",17544,2
"",22209,2
"",22210,2
"",22211,2
"",22212,2
"",30191,2
"",30192,2
"",30193,2
"",30194,2
"",37530,2
"",37531,2
"",37532,2
"",37533,2
"",42947,2
"",42948,2
"",42949,2
"",42950,2
"",50919,2
"",50920,2
"",50921,2
"",50922,2
"",60826,2
"",60827,2
"",60828,2
"",60829,2
"",60830,2
"",60831,2
"",60832,2
"",60833,2
"",77318,2
"",77319,2
"",77320,2
"",77321,2
"",82797,2
"",82798,2
"",82799,2
"",82800,2
"",92272,2
"",92273,2
"",92274,2
"",92275,2
"",92276,2
"",20925,3
"",20926,3
"",20927,3
"",20928,3
"",20929,3
"",20930,3
"",41479,3
"",41480,3
"",67776,3
"",67777,3
"",67778,3
"",67779,3
"",67780,3
"",67781,3
"",81342,3
"",81343,3
"x1_neg",27,160.9568
"",838,1
"",839,1
"",62570,1
"",62571,1
"",64366,1
"",64367,1
"",66261,2
"",66262,2
"",66263,2
"",75367,2
"",75368,2
"",75369,2
"",3186,3
"",3187,3
"",3188,3
"",3189,3
"",3190,3
"",3191,3
"",3192,3
"",3193,3
"",12929,3
"",12930,3
"",12931,3
"",12932,3
"",12933,3
"",12934,3
"",12935,3
"",12936,3
"",21627,3
"",21628,3
"",21629,3
"",25440,3
"",25441,3
"",25442,3
"",25443,3
"",25444,3
"",25445,3
"",25446,3
"",25447,3
"",32791,3
"",32792,3
"",32793,3
"",32794,3
"",32795,3
"",32796,3
"",32797,3
"",32798,3
"",42337,3
"",42338,3
"",42339,3
"",42340,3
"",42341,3
"",42342,3
"",42343,3
"",42344,3
"",46267,3
"",46268,3
"",46269,3
"",46270,3
"",46271,3
"",46272,3
"",46273,3
"",46274,3
"",54372,3
"",54373,3
"",54374,3
"",54375,3
"",54376,3
"",54377,3
"",54378,3
"",54379,3
"",61958,3
"",61959,3
"",61960,3
"",72258,3
"",72259,3
"",72260,3
"",72261,3
"",72262,3
"",72263,3
"",72264,3
"",72265,3
"",82191,3
"",82192,3
"",82193,3
"",82194,3
"",82195,3
"",82196,3
"",82197,3
"",82198,3
"",86610,3
"",86611,3
"",86612,3
"",86613,3
"",86614,3
"",86615,3
"",86616,3
"",86617,3
"x1_neg",28,162.9783333
"",7481,2
"",15786,2
"",19432,2
"",28373,2
"",35713,2
"",39692,2
"",49131,2
"",59341,2
"",67530,2
"",75365,2
"",79515,2
"",90111,2
"",91022,2
"x1_neg",29,164.997375
"",7537,1
"",7538,1
"",49177,1
"",49178,1
"",59399,1
"",59400,1
"",62195,1
"",62196,1
"",62197,1
"",62198,1
"",67693,1
"",67694,1
"",67695,1
"",67696,1
"",67697,1
"",67698,1
"",10044,2
"",10045,2
"",10758,2
"",10759,2
"",10760,2
"",10761,2
"",10762,2
"",17478,2
"",17479,2
"",17921,2
"",17922,2
"",17923,2
"",17924,2
"",17925,2
"",21880,2
"",21881,2
"",23190,2
"",23191,2
"",30122,2
"",30123,2
"",30593,2
"",30594,2
"",30595,2
"",30596,2
"",30597,2
"",37468,2
"",37469,2
"",37927,2
"",37928,2
"",37929,2
"",37930,2
"",37931,2
"",42623,2
"",42624,2
"",44079,2
"",44080,2
"",44081,2
"",44082,2
"",44083,2
"",50862,2
"",50863,2
"",51319,2
"",51320,2
"",51321,2
"",51322,2
"",51323,2
"",54813,2
"",54814,2
"",62299,2
"",69189,2
"",69190,2
"",69940,2
"",69941,2
"",69942,2
"",69943,2
"",69944,2
"",77252,2
"",77253,2
"",77745,2
"",77746,2
"",77747,2
"",77748,2
"",77749,2
"",82473,2
"",82474,2
"",83905,2
"",83906,2
"",83907,2
"",83908,2
"",83909,2
"",92195,2
"",92196,2
"",92736,2
"",92737,2
"",92738,2
"",92739,2
"",92740,2
"",2264,3
"",7190,3
"",7981,3
"",7982,3
"",7983,3
"",7984,3
"",7985,3
"",7986,3
"",7987,3
"",7988,3
"",7989,3
"",7990,3
"",7991,3
"",7992,3
"",7993,3
"",7994,3
"",7995,3
"",7996,3
"",7997,3
"",7998,3
"",7999,3
"",8000,3
"",8001,3
"",8002,3
"",8003,3
"",8004,3
"",8005,3
"",8006,3
"",8007,3
"",8008,3
"",8009,3
"",8010,3
"",8011,3
"",8012,3
"",8013,3
"",8014,3
"",8015,3
"",8016,3
"",8017,3
"",8018,3
"",8019,3
"",8020,3
"",8021,3
"",8022,3
"",8023,3
"",8024,3
"",8025,3
"",8026,3
"",8027,3
"",8028,3
"",8029,3
"",8030,3
"",8031,3
"",8032,3
"",8033,3
"",8034,3
"",8035,3
"",8036,3
"",8037,3
"",8038,3
"",8039,3
"",8040,3
"",8041,3
"",8042,3
"",8043,3
"",8044,3
"",8045,3
"",8046,3
"",8047,3
"",8048,3
"",8049,3
"",8050,3
"",8051,3
"",8052,3
"",8053,3
"",8054,3
"",8055,3
"",8056,3
"",8057,3
"",8058,3
"",8059,3
"",8060,3
"",8061,3
"",8062,3
"",8063,3
"",8064,3
"",8065,3
"",8066,3
"",8067,3
"",8068,3
"",8069,3
"",8070,3
"",8071,3
"",8072,3
"",8073,3
"",8074,3
"",8075,3
"",8076,3
"",8077,3
"",8078,3
"",16098,3
"",16099,3
"",16100,3
"",16101,3
"",16102,3
"",16103,3
"",16104,3
"",16105,3
"",16106,3
"",16107,3
"",16108,3
"",16109,3
"",16110,3
"",16111,3
"",16112,3
"",16113,3
"",16114,3
"",16115,3
"",16116,3
"",16117,3
"",16118,3
"",16119,3
"",16120,3
"",16121,3
"",16122,3
"",16123,3
"",16124,3
"",16125,3
"",16126,3
"",16127,3
"",16128,3
"",16129,3
"",16130,3
"",16131,3
"",16132,3
"",16133,3
"",16134,3
"",16135,3
"",16136,3
"",16137,3
"",16138,3
"",16139,3
"",16140,3
"",16141,3
"",16142,3
"",16143,3
"",16144,3
"",16145,3
"",16146,3
"",16147,3
"",16148,3
"",16149,3
"",16150,3
"",16151,3
"",16152,3
"",16153,3
"",16154,3
"",16155,3
"",16156,3
"",16157,3
"",16158,3
"",16159,3
"",16160,3
"",16161,3
"",16162,3
"",16163,3
"",16164,3
"",16165,3
"",16166,3
"",16167,3
"",16168,3
"",16169,3
"",16170,3
"",16171,3
"",16172,3
"",16173,3
"",16174,3
"",19959,3
"",19960,3
"",19961,3
"",19962,3
"",19963,3
"",19964,3
"",19965,3
"",19966,3
"",19967,3
"",19968,3
"",19969,3
"",19970,3
"",19971,3
"",19972,3
"",19973,3
"",19974,3
"",19975,3
"",19976,3
"",19977,3
"",19978,3
"",19979,3
"",19980,3
"",19981,3
"",19982,3
"",19983,3
"",19984,3
"",19985,3
"",19986,3
"",19987,3
"",19988,3
"",19989,3
"",19990,3
"",19991,3
"",19992,3
"",19993,3
"",19994,3
"",19995,3
"",19996,3
"",19997,3
"",19998,3
"",19999,3
"",20000,3
"",20001,3
"",20002,3
"",20003,3
"",20004,3
"",20005,3
"",20006,3
"",28705,3
"",28706,3
"",28707,3
"",28708,3
"",28709,3
"",28710,3
"",28711,3
"",28712,3
"",28713,3
"",28714,3
"",28715,3
"",28716,3
"",28717,3
"",28718,3
"",28719,3
"",28720,3
"",28721,3
"",28722,3
"",28723,3
"",28724,3
"",28725,3
"",28726,3
"",28727,3
"",28728,3
"",28729,3
"",28730,3
"",28731,3
"",28732,3
"",28733,3
"",28734,3
"",28735,3
"",28736,3
"",28737,3
"",28738,3
"",28739,3
"",28740,3
"",28741,3
"",28742,3
"",28743,3
"",28744,3
"",28745,3
"",28746,3
"",28747,3
"",28748,3
"",28749,3
"",28750,3
"",28751,3
"",28752,3
"",28753,3
"",28754,3
"",28755,3
"",28756,3
"",28757,3
"",28758,3
"",28759,3
"",28760,3
"",28761,3
"",28762,3
"",28763,3
"",28764,3
"",28765,3
"",28766,3
"",28767,3
"",28768,3
"",28769,3
"",28770,3
"",28771,3
"",28772,3
"",28773,3
"",28774,3
"",28775,3
"",28776,3
"",28777,3
"",28778,3
"",36046,3
"",36047,3
"",36048,3
"",36049,3
"",36050,3
"",36051,3
"",36052,3
"",36053,3
"",36054,3
"",36055,3
"",36056,3
"",36057,3
"",36058,3
"",36059,3
"",36060,3
"",36061,3
"",36062,3
"",36063,3
"",36064,3
"",36065,3
"",36066,3
"",36067,3
"",36068,3
"",36069,3
"",36070,3
"",36071,3
"",36072,3
"",36073,3
"",36074,3
"",36075,3
"",36076,3
"",36077,3
"",36078,3
"",36079,3
"",36080,3
"",36081,3
"",36082,3
"",36083,3
"",36084,3
"",36085,3
"",36086,3
"",36087,3
"",36088,3
"",36089,3
"",36090,3
"",36091,3
"",36092,3
"",36093,3
"",36094,3
"",36095,3
"",36096,3
"",36097,3
"",36098,3
"",36099,3
"",36100,3
"",36101,3
"",36102,3
"",36103,3
"",36104,3
"",36105,3
"",36106,3
"",36107,3
"",36108,3
"",36109,3
"",36110,3
"",36111,3
"",36112,3
"",36113,3
"",36114,3
"",36115,3
"",36116,3
"",36117,3
"",36118,3
"",36119,3
"",36120,3
"",36121,3
"",36122,3
"",40309,3
"",40310,3
"",40311,3
"",40312,3
"",40313,3
"",40314,3
"",40315,3
"",40316,3
"",40317,3
"",40318,3
"",40319,3
"",40320,3
"",40321,3
"",40322,3
"",40323,3
"",40324,3
"",40325,3
"",40326,3
"",40327,3
"",40328,3
"",40329,3
"",40330,3
"",40331,3
"",40332,3
"",40333,3
"",40334,3
"",40335,3
"",40336,3
"",40337,3
"",40338,3
"",40339,3
"",40340,3
"",40341,3
"",40342,3
"",40343,3
"",40344,3
"",40345,3
"",40346,3
"",40347,3
"",40348,3
"",40349,3
"",40350,3
"",40351,3
"",40352,3
"",40353,3
"",40354,3
"",40355,3
"",40356,3
"",40357,3
"",40358,3
"",40359,3
"",49477,3
"",49478,3
"",49479,3
"",49480,3
"",49481,3
"",49482,3
"",49483,3
"",49484,3
"",49485,3
"",49486,3
"",49487,3
"",49488,3
"",49489,3
"",49490,3
"",49491,3
"",49492,3
"",49493,3
"",49494,3
"",49495,3
"",49496,3
"",49497,3
"",49498,3
"",49499,3
"",49500,3
"",49501,3
"",49502,3
"",49503,3
"",49504,3
"",49505,3
"",49506,3
"",49507,3
"",49508,3
"",49509,3
"",49510,3
"",49511,3
"",49512,3
"",49513,3
"",49514,3
"",49515,3
"",49516,3
"",49517,3
"",49518,3
"",49519,3
"",49520,3
"",49521,3
"",49522,3
"",49523,3
"",49524,3
"",49525,3
"",49526,3
"",49527,3
"",49528,3
"",49529,3
"",49530,3
"",49531,3
"",49532,3
"",49533,3
"",49534,3
"",49535,3
"",49536,3
"",49537,3
"",49538,3
"",49539,3
"",49540,3
"",49541,3
"",49542,3
"",49543,3
"",49544,3
"",49545,3
"",49546,3
"",49547,3
"",49548,3
"",49549,3
"",49550,3
"",49551,3
"",49552,3
"",51864,3
"",60004,3
"",60882,3
"",63264,3
"",65885,3
"",66599,3
"",66600,3
"",66601,3
"",66602,3
"",66603,3
"",66604,3
"",66605,3
"",66606,3
"",66607,3
"",66608,3
"",66609,3
"",66610,3
"",66611,3
"",66612,3
"",66613,3
"",66614,3
"",66615,3
"",66616,3
"",66617,3
"",66618,3
"",66619,3
"",66620,3
"",66621,3
"",66622,3
"",66623,3
"",66624,3
"",66625,3
"",66626,3
"",66627,3
"",66628,3
"",66629,3
"",66630,3
"",66631,3
"",66632,3
"",66633,3
"",66634,3
"",66635,3
"",66636,3
"",66637,3
"",66638,3
"",66639,3
"",66640,3
"",66641,3
"",66642,3
"",66643,3
"",66644,3
"",66645,3
"",66646,3
"",66647,3
"",66648,3
"",66649,3
"",66650,3
"",66651,3
"",66652,3
"",66653,3
"",66654,3
"",66655,3
"",66656,3
"",66657,3
"",66658,3
"",66659,3
"",66660,3
"",66661,3
"",66662,3
"",66663,3
"",66664,3
"",66665,3
"",66666,3
"",66667,3
"",66668,3
"",66669,3
"",66670,3
"",66671,3
"",66672,3
"",66673,3
"",66674,3
"",66675,3
"",66676,3
"",66677,3
"",66678,3
"",66679,3
"",66680,3
"",66681,3
"",66682,3
"",66683,3
"",66684,3
"",66685,3
"",66686,3
"",66687,3
"",66688,3
"",66689,3
"",66690,3
"",66691,3
"",66692,3
"",66693,3
"",66694,3
"",66695,3
"",66696,3
"",66697,3
"",66698,3
"",66699,3
"",66700,3
"",66701,3
"",66702,3
"",66703,3
"",66704,3
"",66705,3
"",66706,3
"",66707,3
"",66708,3
"",66709,3
"",66710,3
"",66711,3
"",66712,3
"",66713,3
"",66714,3
"",66715,3
"",66716,3
"",66717,3
"",66718,3
"",66719,3
"",66720,3
"",66721,3
"",66722,3
"",66723,3
"",66724,3
"",66725,3
"",66726,3
"",66727,3
"",66728,3
"",66729,3
"",66730,3
"",66731,3
"",66732,3
"",66733,3
"",66734,3
"",66735,3
"",66736,3
"",66737,3
"",66738,3
"",75703,3
"",75704,3
"",75705,3
"",75706,3
"",75707,3
"",75708,3
"",75709,3
"",75710,3
"",75711,3
"",75712,3
"",75713,3
"",75714,3
"",75715,3
"",75716,3
"",75717,3
"",75718,3
"",75719,3
"",75720,3
"",75721,3
"",75722,3
"",75723,3
"",75724,3
"",75725,3
"",75726,3
"",75727,3
"",75728,3
"",75729,3
"",75730,3
"",75731,3
"",75732,3
"",75733,3
"",75734,3
"",75735,3
"",75736,3
"",75737,3
"",75738,3
"",75739,3
"",75740,3
"",75741,3
"",75742,3
"",75743,3
"",75744,3
"",75745,3
"",75746,3
"",75747,3
"",75748,3
"",75749,3
"",75750,3
"",75751,3
"",75752,3
"",75753,3
"",75754,3
"",75755,3
"",75756,3
"",75757,3
"",75758,3
"",75759,3
"",75760,3
"",75761,3
"",75762,3
"",75763,3
"",75764,3
"",75765,3
"",75766,3
"",75767,3
"",75768,3
"",75769,3
"",75770,3
"",75771,3
"",75772,3
"",75773,3
"",75774,3
"",75775,3
"",75776,3
"",75777,3
"",75778,3
"",75779,3
"",75780,3
"",75781,3
"",75782,3
"",75783,3
"",75784,3
"",75785,3
"",75786,3
"",75787,3
"",75788,3
"",75789,3
"",75790,3
"",80128,3
"",80129,3
"",80130,3
"",80131,3
"",80132,3
"",80133,3
"",80134,3
"",80135,3
"",80136,3
"",80137,3
"",80138,3
"",80139,3
"",80140,3
"",80141,3
"",80142,3
"",80143,3
"",80144,3
"",80145,3
"",80146,3
"",80147,3
"",80148,3
"",80149,3
"",80150,3
"",80151,3
"",80152,3
"",80153,3
"",80154,3
"",80155,3
"",80156,3
"",80157,3
"",80158,3
"",80159,3
"",80160,3
"",80161,3
"",80162,3
"",80163,3
"",80164,3
"",80165,3
"",80166,3
"",80167,3
"",80168,3
"",80169,3
"",80170,3
"",80171,3
"",80172,3
"",80173,3
"",80174,3
"",80175,3
"",80176,3
"",80177,3
"",80178,3
"",80179,3
"",80180,3
"",80181,3
"",80182,3
"",80183,3
"",80184,3
"",80185,3
"",80186,3
"",80187,3
"",80188,3
"",80189,3
"",80190,3
"",80191,3
"",80192,3
"",80193,3
"",90473,3
"",90474,3
"",90475,3
"",90476,3
"",90477,3
"",90478,3
"",90479,3
"",90480,3
"",90481,3
"",90482,3
"",90483,3
"",90484,3
"",90485,3
"",90486,3
"",90487,3
"",90488,3
"",90489,3
"",90490,3
"",90491,3
"",90492,3
"",90493,3
"",90494,3
"",90495,3
"",90496,3
"",90497,3
"",90498,3
"",90499,3
"",90500,3
"",90501,3
"",90502,3
"",90503,3
"",90504,3
"",90505,3
"",90506,3
"",90507,3
"",90508,3
"",90509,3
"",90510,3
"",90511,3
"",90512,3
"",90513,3
"",90514,3
"",90515,3
"",90516,3
"",90517,3
"",90518,3
"",90519,3
"",90520,3
"",90521,3
"",90522,3
"",90523,3
"",90524,3
"",90525,3
"",90526,3
"",90527,3
"",90528,3
"",90529,3
"",90530,3
"",90531,3
"",90532,3
"",90533,3
"",90534,3
"",90535,3
"",90536,3
"",90537,3
"",90538,3
"",90539,3
"",90540,3
"",90541,3
"",90542,3
"",90543,3
"",90544,3
"",90545,3
"",90546,3
"",90547,3
"",90548,3
"",90549,3
"",90550,3
"",90551,3
"x1_neg",30,169.0091111
"",3051,1
"",3052,1
"",3053,1
"",3054,1
"",3055,1
"",3056,1
"",3057,1
"",3058,1
"",3059,1
"",3060,1
"",3061,1
"",3062,1
"",3063,1
"",3064,1
"",3065,1
"",3066,1
"",3067,1
"",3068,1
"",3069,1
"",12831,1
"",12832,1
"",12833,1
"",12834,1
"",12835,1
"",12836,1
"",12837,1
"",12838,1
"",12839,1
"",12840,1
"",12841,1
"",12842,1
"",12843,1
"",12844,1
"",12845,1
"",12846,1
"",21432,1
"",21433,1
"",21434,1
"",21435,1
"",21436,1
"",21437,1
"",21438,1
"",21439,1
"",21440,1
"",21441,1
"",21442,1
"",21443,1
"",21444,1
"",21445,1
"",25337,1
"",25338,1
"",25339,1
"",25340,1
"",25341,1
"",25342,1
"",25343,1
"",25344,1
"",25345,1
"",25346,1
"",25347,1
"",25348,1
"",25349,1
"",25350,1
"",25351,1
"",25352,1
"",32688,1
"",32689,1
"",32690,1
"",32691,1
"",32692,1
"",32693,1
"",32694,1
"",32695,1
"",32696,1
"",32697,1
"",32698,1
"",32699,1
"",32700,1
"",32701,1
"",32702,1
"",32703,1
"",42085,1
"",42086,1
"",42087,1
"",42088,1
"",42089,1
"",42090,1
"",42091,1
"",42092,1
"",42093,1
"",42094,1
"",42095,1
"",42096,1
"",42097,1
"",42098,1
"",42099,1
"",42100,1
"",46166,1
"",46167,1
"",46168,1
"",46169,1
"",46170,1
"",46171,1
"",46172,1
"",46173,1
"",46174,1
"",46175,1
"",46176,1
"",46177,1
"",46178,1
"",46179,1
"",46180,1
"",46181,1
"",64139,1
"",64140,1
"",64141,1
"",64142,1
"",64143,1
"",64144,1
"",64145,1
"",64146,1
"",64147,1
"",64148,1
"",64149,1
"",64150,1
"",64151,1
"",64152,1
"",64153,1
"",64154,1
"",64155,1
"",66184,1
"",66185,1
"",72156,1
"",72157,1
"",72158,1
"",72159,1
"",72160,1
"",72161,1
"",72162,1
"",72163,1
"",72164,1
"",72165,1
"",72166,1
"",72167,1
"",72168,1
"",72169,1
"",72170,1
"",72171,1
"",81939,1
"",81940,1
"",81941,1
"",81942,1
"",81943,1
"",81944,1
"",81945,1
"",81946,1
"",81947,1
"",81948,1
"",81949,1
"",81950,1
"",81951,1
"",81952,1
"",81953,1
"",81954,1
"",86494,1
"",86495,1
"",86496,1
"",86497,1
"",86498,1
"",86499,1
"",86500,1
"",86501,1
"",86502,1
"",86503,1
"",86504,1
"",86505,1
"",86506,1
"",86507,1
"",86508,1
"",86509,1
"",742,2
"",743,2
"",744,2
"",745,2
"",746,2
"",747,2
"",748,2
"",749,2
"",750,2
"",751,2
"",752,2
"",753,2
"",754,2
"",755,2
"",756,2
"",757,2
"",758,2
"",759,2
"",760,2
"",761,2
"",762,2
"",1408,2
"",1409,2
"",1410,2
"",1411,2
"",1412,2
"",1413,2
"",1414,2
"",1415,2
"",1416,2
"",1417,2
"",1418,2
"",1419,2
"",1420,2
"",1421,2
"",1422,2
"",1423,2
"",1424,2
"",1425,2
"",1426,2
"",1427,2
"",1428,2
"",1429,2
"",9979,2
"",9980,2
"",9981,2
"",9982,2
"",9983,2
"",10133,2
"",10134,2
"",10135,2
"",10136,2
"",11416,2
"",11417,2
"",11418,2
"",11419,2
"",11420,2
"",11421,2
"",11422,2
"",11423,2
"",11424,2
"",11425,2
"",11426,2
"",11427,2
"",11428,2
"",11429,2
"",11430,2
"",11431,2
"",11432,2
"",11851,2
"",11852,2
"",11853,2
"",11854,2
"",11855,2
"",11856,2
"",11857,2
"",11858,2
"",14319,2
"",14320,2
"",17437,2
"",17438,2
"",17439,2
"",17440,2
"",17539,2
"",17540,2
"",19433,2
"",19434,2
"",19435,2
"",19436,2
"",19437,2
"",19438,2
"",19439,2
"",19440,2
"",19441,2
"",19442,2
"",19443,2
"",19444,2
"",19445,2
"",19446,2
"",19447,2
"",19448,2
"",19449,2
"",20109,2
"",20110,2
"",20111,2
"",20112,2
"",20113,2
"",20114,2
"",20115,2
"",20116,2
"",20117,2
"",20118,2
"",20119,2
"",20120,2
"",21771,2
"",21772,2
"",21773,2
"",22200,2
"",22201,2
"",23832,2
"",23833,2
"",23834,2
"",23835,2
"",23836,2
"",23837,2
"",23838,2
"",23839,2
"",23840,2
"",23841,2
"",23842,2
"",23843,2
"",23844,2
"",23845,2
"",23846,2
"",23847,2
"",23848,2
"",24284,2
"",24285,2
"",24286,2
"",24287,2
"",24288,2
"",24289,2
"",24290,2
"",24291,2
"",24292,2
"",24293,2
"",30077,2
"",30078,2
"",30079,2
"",30080,2
"",30189,2
"",30190,2
"",31197,2
"",31198,2
"",31199,2
"",31200,2
"",31201,2
"",31202,2
"",31203,2
"",31204,2
"",31205,2
"",31206,2
"",31207,2
"",31208,2
"",31209,2
"",31210,2
"",31211,2
"",31212,2
"",31213,2
"",31650,2
"",31651,2
"",31652,2
"",31653,2
"",31654,2
"",31655,2
"",31656,2
"",31657,2
"",37423,2
"",37424,2
"",37425,2
"",37426,2
"",37528,2
"",37529,2
"",39694,2
"",39695,2
"",39696,2
"",39697,2
"",39698,2
"",39699,2
"",39700,2
"",39701,2
"",39702,2
"",39703,2
"",39704,2
"",39705,2
"",39706,2
"",39707,2
"",39708,2
"",39709,2
"",39710,2
"",40468,2
"",40469,2
"",40470,2
"",40471,2
"",40472,2
"",40473,2
"",40474,2
"",40475,2
"",40476,2
"",40477,2
"",42511,2
"",42512,2
"",42938,2
"",42939,2
"",44716,2
"",44717,2
"",44718,2
"",44719,2
"",44720,2
"",44721,2
"",44722,2
"",44723,2
"",44724,2
"",44725,2
"",44726,2
"",44727,2
"",44728,2
"",44729,2
"",44730,2
"",44731,2
"",45163,2
"",45164,2
"",45165,2
"",45166,2
"",45167,2
"",45168,2
"",45169,2
"",45170,2
"",45171,2
"",45172,2
"",50816,2
"",50817,2
"",50818,2
"",50917,2
"",50918,2
"",60818,2
"",60819,2
"",60820,2
"",60821,2
"",62443,2
"",62444,2
"",62445,2
"",62446,2
"",62447,2
"",62448,2
"",62449,2
"",62450,2
"",62451,2
"",62452,2
"",62453,2
"",62454,2
"",62455,2
"",62456,2
"",62457,2
"",62458,2
"",62459,2
"",62460,2
"",62461,2
"",62462,2
"",62463,2
"",62464,2
"",62465,2
"",62466,2
"",62467,2
"",62468,2
"",62469,2
"",62470,2
"",62471,2
"",62472,2
"",62473,2
"",62474,2
"",62978,2
"",62979,2
"",62980,2
"",62981,2
"",62982,2
"",62983,2
"",62984,2
"",62985,2
"",62986,2
"",62987,2
"",62988,2
"",62989,2
"",62990,2
"",62991,2
"",62992,2
"",62993,2
"",62994,2
"",62995,2
"",62996,2
"",62997,2
"",62998,2
"",62999,2
"",63000,2
"",63001,2
"",63002,2
"",63003,2
"",63004,2
"",65457,2
"",65458,2
"",67416,2
"",69133,2
"",69134,2
"",69135,2
"",69136,2
"",69137,2
"",69138,2
"",70572,2
"",70573,2
"",70574,2
"",70575,2
"",70576,2
"",70577,2
"",70578,2
"",70579,2
"",70580,2
"",70581,2
"",70582,2
"",70583,2
"",70584,2
"",70585,2
"",70586,2
"",70587,2
"",70588,2
"",70589,2
"",70590,2
"",71049,2
"",71050,2
"",71051,2
"",71052,2
"",71053,2
"",71054,2
"",71055,2
"",71056,2
"",71057,2
"",71058,2
"",71059,2
"",77208,2
"",77209,2
"",77210,2
"",77211,2
"",77316,2
"",77317,2
"",79517,2
"",79518,2
"",79519,2
"",79520,2
"",79521,2
"",79522,2
"",79523,2
"",79524,2
"",79525,2
"",79526,2
"",79527,2
"",79528,2
"",79529,2
"",79530,2
"",79531,2
"",79532,2
"",80290,2
"",80291,2
"",80292,2
"",80293,2
"",80294,2
"",80295,2
"",80296,2
"",80297,2
"",80298,2
"",80299,2
"",82361,2
"",82362,2
"",82363,2
"",82788,2
"",82789,2
"",84679,2
"",84680,2
"",84681,2
"",84682,2
"",84683,2
"",84684,2
"",84685,2
"",84686,2
"",84687,2
"",84688,2
"",84689,2
"",84690,2
"",84691,2
"",84692,2
"",84693,2
"",84694,2
"",84695,2
"",84696,2
"",84697,2
"",85186,2
"",85187,2
"",85188,2
"",85189,2
"",85190,2
"",85191,2
"",85192,2
"",85193,2
"",85194,2
"",85195,2
"",85196,2
"",90933,2
"",92134,2
"",92135,2
"",92136,2
"",92137,2
"",92138,2
"",92267,2
"",92268,2
"",10104,3
"",10105,3
"",11121,3
"",11122,3
"",17461,3
"",17512,3
"",17513,3
"",30106,3
"",30160,3
"",30161,3
"",30987,3
"",37449,3
"",37502,3
"",37503,3
"",42912,3
"",42913,3
"",50841,3
"",50899,3
"",50900,3
"",51517,3
"",51518,3
"",54557,3
"",54558,3
"",59342,3
"",59343,3
"",60714,3
"",60795,3
"",60796,3
"",62105,3
"",62106,3
"",69959,3
"",69960,3
"",69961,3
"",77233,3
"",77290,3
"",77291,3
"",92169,3
"",92243,3
"",92244,3
"x1_neg",31,174.9512857
"",20925,2
"",20926,2
"",20927,2
"",20928,2
"",20929,2
"",20930,2
"",41479,2
"",41480,2
"",51534,2
"",51570,2
"",51571,2
"",67776,2
"",67777,2
"",67778,2
"",67779,2
"",67780,2
"",67781,2
"",68156,2
"",68157,2
"",81342,2
"",81343,2
"",9876,3
"",9877,3
"",9878,3
"",9879,3
"",9880,3
"",9881,3
"",9882,3
"",9883,3
"",17364,3
"",17365,3
"",17366,3
"",17367,3
"",17368,3
"",17369,3
"",17370,3
"",17371,3
"",30002,3
"",30003,3
"",30004,3
"",30005,3
"",30006,3
"",30007,3
"",30008,3
"",30009,3
"",37349,3
"",37350,3
"",37351,3
"",37352,3
"",37353,3
"",37354,3
"",37355,3
"",37356,3
"",42378,3
"",42379,3
"",42380,3
"",42381,3
"",42382,3
"",42383,3
"",42384,3
"",42385,3
"",50741,3
"",50742,3
"",50743,3
"",50744,3
"",50745,3
"",50746,3
"",50747,3
"",50748,3
"",60597,3
"",60598,3
"",60599,3
"",60600,3
"",60601,3
"",60602,3
"",60603,3
"",60604,3
"",77134,3
"",77135,3
"",77136,3
"",77137,3
"",77138,3
"",77139,3
"",77140,3
"",77141,3
"",82230,3
"",82231,3
"",82232,3
"",82233,3
"",82234,3
"",82235,3
"",82236,3
"",82237,3
"",92052,3
"",92053,3
"",92054,3
"",92055,3
"",92056,3
"",92057,3
"",92058,3
"",92059,3
"x1_neg",32,177.0165714
"",3217,1
"",3218,1
"",3219,1
"",3220,1
"",3221,1
"",3222,1
"",5469,1
"",5470,1
"",7725,1
"",7726,1
"",7727,1
"",7728,1
"",7729,1
"",7730,1
"",7843,1
"",7844,1
"",7845,1
"",7846,1
"",7847,1
"",8122,1
"",8123,1
"",12957,1
"",12958,1
"",12959,1
"",15950,1
"",15951,1
"",15952,1
"",15953,1
"",16013,1
